SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
Al2 H3 O7 P,1000630,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000630.rod,,,,,,,,,,,,,,,,1208,
As2 Co2.01 Fe0.74 H16 Ni0.25 O16,1000631,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000631.rod,,,,,,,,,,,,,,,,1209,
Al4.76 Fe0.34 O16 Sb2.9,1000632,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000632.rod,,,,,,,,,,,,,,,,1210,
Al0.03 Ca2 Fe1.366 H Mg0.344 Mn0.26 O15 Si5,1000634,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000634.rod,,,,,,,,,,,,,,,,1211,
Ca2 O12 Pb Si3 Zn3,1000635,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000635.rod,,,,,,,,,,,,,,,,1212,
Ag Al0.12 Fe2.88 H6 O14 S2,1000636,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000636.rod,,,,,,,,,,,,,,,,1213,
Al1.86 B Ca1.95 Fe0.18 H0.9 Mg0.015 Mn0.995 O16 Si4,1000637,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000637.rod,,,,,,,,,,,,,,,,1214,
Al1.86 B Ca1.95 Fe0.18 H0.9 Mg0.015 Mn0.995 O16 Si4,1000639,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000639.rod,,,,,,,,,,,,,,,,1215,
Al1.282 Ca0.03 Cl0.05 F0.22 Fe2.43 H1.38 K0.88 Mg0.12 Mn0.03 Na0.07 O11.73 Si2.808 Ti0.21,1000640,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000640.rod,,,,,,,,,,,,,,,,1216,
Al0.04 Ca9 F0.84 H0.16 Mg0.96 O27.16 P6.97,1000641,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000641.rod,,,,,,,,,,,,,,,,1217,
Al Ca O4 Si,1000642,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000642.rod,,,,,,,,,,,,,,,,1218,
Al Ca O4 Si,1000643,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000643.rod,,,,,,,,,,,,,,,,1219,
Al4.76 Fe0.34 O16 Sb2.9,1000644,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000644.rod,,,,,,,,,,,,,,,,1220,
Al1.86 B Ca1.95 Fe0.18 H0.9 Mg0.015 Mn0.995 O16 Si4,1000645,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000645.rod,,,,,,,,,,,,,,,,1221,
As2 Co2.01 Fe0.74 H16 Ni0.25 O16,1000646,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000646.rod,,,,,,,,,,,,,,,,1222,
Al0.74 As3 Fe1.26 H23 Mg4.23 Mn8.06 O34 Zn0.71,1000647,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000647.rod,,,,,,,,,,,,,,,,1223,
Al Ca O4 Si,1000648,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000648.rod,,,,,,,,,,,,,,,,1224,
As Cu H O9 Pb2 S,1000649,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000649.rod,,,,,,,,,,,,,,,,1225,
C As18 Mn26 O57,1000651,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000651.rod,,,,,,,,,,,,,,,,1226,
C As18 Mn26 O57,1000652,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000652.rod,,,,,,,,,,,,,,,,1227,
Al Ca O4 Si,1000653,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000653.rod,,,,,,,,,,,,,,,,1228,
As Cu H O9 Pb2 S,1000654,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000654.rod,,,,,,,,,,,,,,,,1229,
Al0.306 Ca0.158 Fe4.52 H2 K1.414 Mg0.11 Mn0.13 Na2.428 O24 Si7.84 Ti0.094,1000655,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000655.rod,,,,,,,,,,,,,,,,1230,
Ca0.774 Fe0.11 Mg0.901 Na0.226 O6 Si2,1000656,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000656.rod,,,,,,,,,,,,,,,,1231,
O4 Pb S,1000657,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000657.rod,,,,,,,,,,,,,,,,1232,
C Ca0.997 O3 Sr0.003,1000658,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000658.rod,,,,,,,,,,,,,,,,1233,
Al0.03 Ca2 Fe1.366 H Mg0.344 Mn0.26 O15 Si5,1000659,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/1000659.rod,,,,,,,,,,,,,,,,1234,
Cl Cu2 H3 O3,2000000,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000000.rod,,,,,,,,,,,,,,,,1235,
Ru S2,2000001,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000001.rod,,,,,,,,,,,,,,,,1236,
H4 Na2 O13 Si4 Ti,2000002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000002.rod,,,,,,,,,,,,,,,,1237,
Cl Cu2 H3 O3,2000003,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000003.rod,,,,,,,,,,,,,,,,1238,
Cr6 Cu H2 O34 Pb10 Si2,2000004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000004.rod,,,,,,,,,,,,,,,,1239,
Ru S2,2000005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000005.rod,,,,,,,,,,,,,,,,1240,
H4 Na2 O13 Si4 Ti,2000006,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2000006.rod,,,,,,,,,,,,,,,,1241,
B3 H15 Mg O13,2100000,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100000.rod,,,,,,,,,,,,,,,,1242,
As Ca H5 O6,2100001,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100001.rod,,,,,,,,,,,,,,,,1243,
As Cu0.86 H O5 Zn1.14,2100002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100002.rod,,,,,,,,,,,,,,,,1244,
Cu3 H4 I6 O20,2100003,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100003.rod,,,,,,,,,,,,,,,,1245,
K3 Na O8 S2,2100004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100004.rod,,,,,,,,,,,,,,,,1246,
As H9 Mg O8,2100005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100005.rod,,,,,,,,,,,,,,,,1247,
H42 Mg9 Mn1.882 O42 S2 Zn4,2100006,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100006.rod,,,,,,,,,,,,,,,,1248,
Cu H4 Na2 O10 S2,2100007,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100007.rod,,,,,,,,,,,,,,,,1249,
Al2.672 Ca0.82 H12 K O22 Si5.328,2100008,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100008.rod,,,,,,,,,,,,,,,,1250,
C0.5 H4 Mg O4,2100009,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100009.rod,,,,,,,,,,,,,,,,1251,
O2 Ti,2100010,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100010.rod,,,,,,,,,,,,,,,,1252,
C H30 Ca3 Mn O25 S,2100011,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100011.rod,,,,,,,,,,,,,,,,1253,
B F4 K,2100012,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100012.rod,,,,,,,,,,,,,,,,1254,
Cu Fe0.5 S4 Sn1.5,2100013,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100013.rod,,,,,,,,,,,,,,,,1255,
Ca0.74 Ce0.03 K0.6 Mg0.04 Mn0.2 Na0.9 O20 Pb0.01 Si8 Th0.88,2100014,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100014.rod,,,,,,,,,,,,,,,,1256,
B5 H4 N O10,2100015,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100015.rod,,,,,,,,,,,,,,,,1257,
O2 Ti,2100016,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100016.rod,,,,,,,,,,,,,,,,1258,
B3 H15 Mg O13,2100017,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100017.rod,,,,,,,,,,,,,,,,1259,
As Ca H5 O6,2100018,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100018.rod,,,,,,,,,,,,,,,,1260,
As Cu0.86 H O5 Zn1.14,2100019,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100019.rod,,,,,,,,,,,,,,,,1261,
Cu3 H4 I6 O20,2100020,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100020.rod,,,,,,,,,,,,,,,,1262,
K3 Na O8 S2,2100021,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100021.rod,,,,,,,,,,,,,,,,1263,
As H9 Mg O8,2100022,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100022.rod,,,,,,,,,,,,,,,,1264,
H42 Mg9 Mn1.882 O42 S2 Zn4,2100023,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100023.rod,,,,,,,,,,,,,,,,1265,
Cu H4 Na2 O10 S2,2100024,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100024.rod,,,,,,,,,,,,,,,,1266,
Al2.672 Ca0.82 H12 K O22 Si5.328,2100025,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100025.rod,,,,,,,,,,,,,,,,1267,
C0.5 H4 Mg O4,2100026,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100026.rod,,,,,,,,,,,,,,,,1268,
O2 Ti,2100027,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100027.rod,,,,,,,,,,,,,,,,1269,
Al2 H6 K Na O10.765 Si2,2100028,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100028.rod,,,,,,,,,,,,,,,,1270,
C H30 Ca3 Mn O25 S,2100029,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100029.rod,,,,,,,,,,,,,,,,1271,
B F4 K,2100030,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100030.rod,,,,,,,,,,,,,,,,1272,
O2 Ti,2100031,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100031.rod,,,,,,,,,,,,,,,,1273,
O2 Ti,2100032,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100032.rod,,,,,,,,,,,,,,,,1274,
B5 H4 N O10,2100033,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100033.rod,,,,,,,,,,,,,,,,1275,
Al2 H6 K Na O10.765 Si2,2100034,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100034.rod,,,,,,,,,,,,,,,,1276,
O2 Ti,2100035,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100035.rod,,,,,,,,,,,,,,,,1277,
O2 Ti,2100036,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100036.rod,,,,,,,,,,,,,,,,1278,
Fe1.08 H11.25 Mg0.2 Mn0.25 O16 S2 Zn0.47,2100037,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100037.rod,,,,,,,,,,,,,,,,1279,
Ca O8 Ti Zr2.5,2100038,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100038.rod,,,,,,,,,,,,,,,,1280,
O2 Zr,2100039,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100039.rod,,,,,,,,,,,,,,,,1281,
Mg O5 Ti2,2100040,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100040.rod,,,,,,,,,,,,,,,,1282,
Mg O5 Ti2,2100041,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100041.rod,,,,,,,,,,,,,,,,1283,
Al3 H4 Na O12 P2,2100042,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100042.rod,,,,,,,,,,,,,,,,1284,
Al3 H4 Na O12 P2,2100043,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100043.rod,,,,,,,,,,,,,,,,1285,
O2 Zr,2100044,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100044.rod,,,,,,,,,,,,,,,,1286,
O2 Sn,2100045,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100045.rod,,,,,,,,,,,,,,,,1287,
O2 Sn,2100046,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100046.rod,,,,,,,,,,,,,,,,1288,
O2 Zr,2100048,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100048.rod,,,,,,,,,,,,,,,,1289,
O2 Sn,2100049,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100049.rod,,,,,,,,,,,,,,,,1290,
O2 Sn,2100050,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100050.rod,,,,,,,,,,,,,,,,1291,
Ca O8 Ti Zr2.5,2100052,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100052.rod,,,,,,,,,,,,,,,,1292,
Al3 H4 Na O12 P2,2100053,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100053.rod,,,,,,,,,,,,,,,,1293,
Al3 H4 Na O12 P2,2100054,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100054.rod,,,,,,,,,,,,,,,,1294,
Fe1.08 H11.25 Mg0.2 Mn0.25 O16 S2 Zn0.47,2100055,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100055.rod,,,,,,,,,,,,,,,,1295,
O2 Zr,2100056,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100056.rod,,,,,,,,,,,,,,,,1296,
Mg O5 Ti2,2100057,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100057.rod,,,,,,,,,,,,,,,,1297,
Mg O5 Ti2,2100058,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100058.rod,,,,,,,,,,,,,,,,1298,
Mg O5 Ti2,2100059,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100059.rod,,,,,,,,,,,,,,,,1299,
O2 Zr,2100060,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100060.rod,,,,,,,,,,,,,,,,1300,
O2 Zr,2100061,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2100061.rod,,,,,,,,,,,,,,,,1301,
H7 Mg2 O8 P,2200000,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200000.rod,,,,,,,,,,,,,,,,1302,
As H Mn2 O5,2200002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200002.rod,,,,,,,,,,,,,,,,1303,
Al1.07 Ca3.94 Fe2.93 H28 Mg1.01 O40 P6 Sr0.06,2200003,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200003.rod,,,,,,,,,,,,,,,,1304,
Ca H2 O8 Si2 Zn2,2200004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200004.rod,,,,,,,,,,,,,,,,1305,
Al0.91 As F0.73 Fe0.09 H0.27 Li0.05 Na0.95 O4.27,2200005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200005.rod,,,,,,,,,,,,,,,,1306,
Ca7 H2 K Li3 O38 Si12 Ti2,2200006,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200006.rod,,,,,,,,,,,,,,,,1307,
Al2 Ba H3 Mg1.97 Mn0.03 O15 P3,2200008,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200008.rod,,,,,,,,,,,,,,,,1308,
Al2 Ba H3 Mg1.97 Mn0.03 O15 P3,2200009,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200009.rod,,,,,,,,,,,,,,,,1309,
Al2 Ba H3 Mg1.97 Mn0.03 O15 P3,2200010,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2200010.rod,,,,,,,,,,,,,,,,1310,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300000,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300000.rod,,,,,,,,,,,,,,,,1311,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300001,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300001.rod,,,,,,,,,,,,,,,,1312,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300002.rod,,,,,,,,,,,,,,,,1313,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300004.rod,,,,,,,,,,,,,,,,1314,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300005.rod,,,,,,,,,,,,,,,,1315,
Al1.02 Ca0.02 Na0.98 O8 Si2.98,2300007,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2300007.rod,,,,,,,,,,,,,,,,1316,
B3 Ca H13 O12,2310000,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310000.rod,,,,,,,,,,,,,,,,1317,
Ca3 H6 O10 Si2,2310001,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310001.rod,,,,,,,,,,,,,,,,1318,
Fe H6 O6 Sn,2310002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310002.rod,,,,,,,,,,,,,,,,1319,
Al H24 Na O20 S2,2310003,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310003.rod,,,,,,,,,,,,,,,,1320,
B3 Ca H13 O12,2310004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310004.rod,,,,,,,,,,,,,,,,1321,
Al H24 K1.3 O20 S2,2310005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310005.rod,,,,,,,,,,,,,,,,1322,
Ca3 H6 O10 Si2,2310006,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310006.rod,,,,,,,,,,,,,,,,1323,
Fe H6 O6 Sn,2310007,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310007.rod,,,,,,,,,,,,,,,,1324,
Al H24 Na O20 S2,2310008,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310008.rod,,,,,,,,,,,,,,,,1325,
Al H24 K1.3 O20 S2,2310009,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310009.rod,,,,,,,,,,,,,,,,1326,
Al H24 K1.3 O20 S2,2310010,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310010.rod,,,,,,,,,,,,,,,,1327,
H8 Na2 O12 S2 Zn,2310011,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310011.rod,,,,,,,,,,,,,,,,1328,
H8 Na2 O12 S2 Zn,2310012,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/2310012.rod,,,,,,,,,,,,,,,,1329,
B2 O3,3500002,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500002.rod,,,,,,,,,,,,,,,,1330,
Ba Cr O4,3500003,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500003.rod,,,,,,,,,,,,,,,,1331,
Ca O2,3500004,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500004.rod,,,,,,,,,,,,,,,,1332,
Co3 O4,3500005,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500005.rod,,,,,,,,,,,,,,,,1333,
Cr2 O3,3500006,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500006.rod,,,,,,,,,,,,,,,,1334,
Er2 O3,3500007,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500007.rod,,,,,,,,,,,,,,,,1335,
Ga2 O3,3500008,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500008.rod,,,,,,,,,,,,,,,,1336,
Ho2 O3,3500009,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500009.rod,,,,,,,,,,,,,,,,1337,
Al3 H6 K O14 S2,3500010,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500010.rod,,,,,,,,,,,,,,,,1338,
Al K O8 S2,3500011,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500011.rod,,,,,,,,,,,,,,,,1339,
Mo O3,3500012,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500012.rod,,,,,,,,,,,,,,,,1340,
O4 S Sr,3500016,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500016.rod,,,,,,,,,,,,,,,,1341,
O2 Ti,3500017,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500017.rod,,,,,,,,,,,,,,,,1342,
O5 V2,3500018,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500018.rod,,,,,,,,,,,,,,,,1343,
O2 Zr,3500020,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500020.rod,,,,,,,,,,,,,,,,1344,
Ca2.25 H7 O11 Si3,3500022,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500022.rod,,,,,,,,,,,,,,,,1345,
C Ca O3,3500023,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500023.rod,,,,,,,,,,,,,,,,1346,
O2 Si,3500025,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500025.rod,,,,,,,,,,,,,,,,1347,
Al3 H2 K O12 Si3,3500026,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500026.rod,,,,,,,,,,,,,,,,1348,
Al Na O8 Si3,3500027,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500027.rod,,,,,,,,,,,,,,,,1349,
Mg O3 Si,3500029,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500029.rod,,,,,,,,,,,,,,,,1350,
H4 Mg3 O9 Si2,3500030,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500030.rod,,,,,,,,,,,,,,,,1351,
Mg2 O4 Si,3500031,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500031.rod,,,,,,,,,,,,,,,,1352,
Fe H O2,3500033,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500033.rod,,,,,,,,,,,,,,,,1353,
Ba N2 O6,3500035,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500035.rod,,,,,,,,,,,,,,,,1354,
C4 Ba O4,3500036,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500036.rod,,,,,,,,,,,,,,,,1355,
Ba O2,3500037,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500037.rod,,,,,,,,,,,,,,,,1356,
Ba O4 S,3500038,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500038.rod,,,,,,,,,,,,,,,,1357,
Ca N2 O6,3500042,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500042.rod,,,,,,,,,,,,,,,,1358,
Cd I2,3500044,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500044.rod,,,,,,,,,,,,,,,,1359,
Cs N O3,3500045,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500045.rod,,,,,,,,,,,,,,,,1360,
Cu O4 S,3500046,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500046.rod,,,,,,,,,,,,,,,,1361,
Cl2 Fe,3500048,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500048.rod,,,,,,,,,,,,,,,,1362,
Fe O4 S,3500049,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500049.rod,,,,,,,,,,,,,,,,1363,
Gd2 O3,3500050,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500050.rod,,,,,,,,,,,,,,,,1364,
Ge O2,3500051,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500051.rod,,,,,,,,,,,,,,,,1365,
B H3 O3,3500052,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500052.rod,,,,,,,,,,,,,,,,1366,
In2 O3,3500053,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500053.rod,,,,,,,,,,,,,,,,1367,
K3 N O4,3500054,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500054.rod,,,,,,,,,,,,,,,,1368,
B6 La,3500055,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500055.rod,,,,,,,,,,,,,,,,1369,
C Li2 O3,3500056,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500056.rod,,,,,,,,,,,,,,,,1370,
Li2 Mo O4,3500057,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500057.rod,,,,,,,,,,,,,,,,1371,
Mo O3,3500059,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500059.rod,,,,,,,,,,,,,,,,1372,
Na2 O4 S,3500060,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500060.rod,,,,,,,,,,,,,,,,1373,
I Na,3500062,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500062.rod,,,,,,,,,,,,,,,,1374,
N Na O2,3500063,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500063.rod,,,,,,,,,,,,,,,,1375,
N Na O3,3500064,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500064.rod,,,,,,,,,,,,,,,,1376,
Nd2 O3,3500066,Raman Open Database,Raman,,,,,,,,http://solsa.crystallography.net/rod/3500066.rod,,,,,,,,,,,,,,,,1377,
